,sim,a,b,mean,variance,N,n,distance_assembly,distance_optimal,distance_naive,spp_name,ab_original,ab_optimal,ab_subcomm,ab_naive,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20
11,35.0,1.0,1.0,8.666666666666666,16.555555555555554,12.0,12.0,3.4629975307447826e-26,-4.876231654416363e-16,0.0,spp12,0.965740716400898,0.9657407164008975,0.965740716400806,0.965740716400898,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0
0,36.0,1.0,1.0,10.0,39.77777777777778,9.0,1.0,0.7155458663611767,0.715545866361176,2.680591654420245,spp1,1.42142300867508,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555
1,36.0,1.0,1.0,10.0,39.77777777777778,9.0,1.0,0.7155458663611767,0.715545866361176,2.680591654420245,spp2,0.866778993957928,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,36.0,1.0,1.0,10.0,39.77777777777778,9.0,1.0,0.7155458663611767,0.715545866361176,2.680591654420245,spp3,1.2484220055127,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0
3,36.0,1.0,1.0,10.0,39.77777777777778,9.0,1.0,0.7155458663611767,0.715545866361176,2.680591654420245,spp4,0.810399579274082,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0
4,36.0,1.0,1.0,10.0,39.77777777777778,9.0,1.0,0.7155458663611767,0.715545866361176,2.680591654420245,spp5,0.40998610558964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,36.0,1.0,1.0,10.0,39.77777777777778,9.0,1.0,0.7155458663611767,0.715545866361176,2.680591654420245,spp6,2.55598158353233,8.666290084182874,8.66629008418285,2.55598158353233,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
6,36.0,1.0,1.0,10.0,39.77777777777778,9.0,1.0,0.7155458663611767,0.715545866361176,2.680591654420245,spp7,0.253466062157944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0
7,36.0,1.0,1.0,10.0,39.77777777777778,9.0,1.0,0.7155458663611767,0.715545866361176,2.680591654420245,spp8,0.634277552499958,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693
8,36.0,1.0,1.0,10.0,39.77777777777778,9.0,1.0,0.7155458663611767,0.715545866361176,2.680591654420245,spp9,0.630395826300587,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705
0,36.0,1.0,1.0,10.0,39.77777777777778,9.0,2.0,0.35455335464943355,0.35455335464943416,1.8216870229408983,spp1,1.42142300867508,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555
1,36.0,1.0,1.0,10.0,39.77777777777778,9.0,2.0,0.35455335464943355,0.35455335464943416,1.8216870229408983,spp2,0.866778993957928,1.13403519476826,1.13403519476829,0.866778993957928,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,36.0,1.0,1.0,10.0,39.77777777777778,9.0,2.0,0.35455335464943355,0.35455335464943416,1.8216870229408983,spp3,1.2484220055127,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0
3,36.0,1.0,1.0,10.0,39.77777777777778,9.0,2.0,0.35455335464943355,0.35455335464943416,1.8216870229408983,spp4,0.810399579274082,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0
4,36.0,1.0,1.0,10.0,39.77777777777778,9.0,2.0,0.35455335464943355,0.35455335464943416,1.8216870229408983,spp5,0.40998610558964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,36.0,1.0,1.0,10.0,39.77777777777778,9.0,2.0,0.35455335464943355,0.35455335464943416,1.8216870229408983,spp6,2.55598158353233,7.532254889414613,7.53225488941458,2.55598158353233,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
6,36.0,1.0,1.0,10.0,39.77777777777778,9.0,2.0,0.35455335464943355,0.35455335464943416,1.8216870229408983,spp7,0.253466062157944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0
7,36.0,1.0,1.0,10.0,39.77777777777778,9.0,2.0,0.35455335464943355,0.35455335464943416,1.8216870229408983,spp8,0.634277552499958,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693
8,36.0,1.0,1.0,10.0,39.77777777777778,9.0,2.0,0.35455335464943355,0.35455335464943416,1.8216870229408983,spp9,0.630395826300587,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705
0,36.0,1.0,1.0,10.0,39.77777777777778,9.0,3.0,0.07742661119303251,0.07742661119303444,0.9315853872791078,spp1,1.42142300867508,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555
1,36.0,1.0,1.0,10.0,39.77777777777778,9.0,3.0,0.07742661119303251,0.07742661119303444,0.9315853872791078,spp2,0.866778993957928,1.0653056428352237,1.06530564283524,0.866778993957928,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,36.0,1.0,1.0,10.0,39.77777777777778,9.0,3.0,0.07742661119303251,0.07742661119303444,0.9315853872791078,spp3,1.2484220055127,1.3745910386607254,1.37459103866072,1.2484220055127,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0
3,36.0,1.0,1.0,10.0,39.77777777777778,9.0,3.0,0.07742661119303251,0.07742661119303444,0.9315853872791078,spp4,0.810399579274082,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0
4,36.0,1.0,1.0,10.0,39.77777777777778,9.0,3.0,0.07742661119303251,0.07742661119303444,0.9315853872791078,spp5,0.40998610558964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,36.0,1.0,1.0,10.0,39.77777777777778,9.0,3.0,0.07742661119303251,0.07742661119303444,0.9315853872791078,spp6,2.55598158353233,6.2263934026869245,6.22639340268689,2.55598158353233,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
6,36.0,1.0,1.0,10.0,39.77777777777778,9.0,3.0,0.07742661119303251,0.07742661119303444,0.9315853872791078,spp7,0.253466062157944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0
7,36.0,1.0,1.0,10.0,39.77777777777778,9.0,3.0,0.07742661119303251,0.07742661119303444,0.9315853872791078,spp8,0.634277552499958,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693
8,36.0,1.0,1.0,10.0,39.77777777777778,9.0,3.0,0.07742661119303251,0.07742661119303444,0.9315853872791078,spp9,0.630395826300587,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705
0,36.0,1.0,1.0,10.0,39.77777777777778,9.0,4.0,0.05231780242636265,0.05231780242636032,0.5956592492274653,spp1,1.42142300867508,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555
1,36.0,1.0,1.0,10.0,39.77777777777778,9.0,4.0,0.05231780242636265,0.05231780242636032,0.5956592492274653,spp2,0.866778993957928,0.9826255289723829,0.982625528972405,0.866778993957928,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,36.0,1.0,1.0,10.0,39.77777777777778,9.0,4.0,0.05231780242636265,0.05231780242636032,0.5956592492274653,spp3,1.2484220055127,1.3657007038367646,1.36570070383677,1.2484220055127,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0
3,36.0,1.0,1.0,10.0,39.77777777777778,9.0,4.0,0.05231780242636265,0.05231780242636032,0.5956592492274653,spp4,0.810399579274082,0.5476446251560168,0.547644625156123,0.810399579274082,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0
4,36.0,1.0,1.0,10.0,39.77777777777778,9.0,4.0,0.05231780242636265,0.05231780242636032,0.5956592492274653,spp5,0.40998610558964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,36.0,1.0,1.0,10.0,39.77777777777778,9.0,4.0,0.05231780242636265,0.05231780242636032,0.5956592492274653,spp6,2.55598158353233,5.770319226217708,5.77031922621755,2.55598158353233,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
6,36.0,1.0,1.0,10.0,39.77777777777778,9.0,4.0,0.05231780242636265,0.05231780242636032,0.5956592492274653,spp7,0.253466062157944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0
7,36.0,1.0,1.0,10.0,39.77777777777778,9.0,4.0,0.05231780242636265,0.05231780242636032,0.5956592492274653,spp8,0.634277552499958,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693
8,36.0,1.0,1.0,10.0,39.77777777777778,9.0,4.0,0.05231780242636265,0.05231780242636032,0.5956592492274653,spp9,0.630395826300587,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705
0,36.0,1.0,1.0,10.0,39.77777777777778,9.0,5.0,0.03383169997244962,0.0338316999724507,0.2245068736308946,spp1,1.42142300867508,1.5444180890477024,1.54441808904692,1.42142300867508,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555
1,36.0,1.0,1.0,10.0,39.77777777777778,9.0,5.0,0.03383169997244962,0.0338316999724507,0.2245068736308946,spp2,0.866778993957928,1.0549978447795578,1.05499784477954,0.866778993957928,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,36.0,1.0,1.0,10.0,39.77777777777778,9.0,5.0,0.03383169997244962,0.0338316999724507,0.2245068736308946,spp3,1.2484220055127,1.2973688785672643,1.29736887856729,1.2484220055127,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0
3,36.0,1.0,1.0,10.0,39.77777777777778,9.0,5.0,0.03383169997244962,0.0338316999724507,0.2245068736308946,spp4,0.810399579274082,0.5526358193496144,0.552635819349646,0.810399579274082,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0
4,36.0,1.0,1.0,10.0,39.77777777777778,9.0,5.0,0.03383169997244962,0.0338316999724507,0.2245068736308946,spp5,0.40998610558964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,36.0,1.0,1.0,10.0,39.77777777777778,9.0,5.0,0.03383169997244962,0.0338316999724507,0.2245068736308946,spp6,2.55598158353233,4.302670457385835,4.30267045738656,2.55598158353233,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
6,36.0,1.0,1.0,10.0,39.77777777777778,9.0,5.0,0.03383169997244962,0.0338316999724507,0.2245068736308946,spp7,0.253466062157944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0
7,36.0,1.0,1.0,10.0,39.77777777777778,9.0,5.0,0.03383169997244962,0.0338316999724507,0.2245068736308946,spp8,0.634277552499958,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693
8,36.0,1.0,1.0,10.0,39.77777777777778,9.0,5.0,0.03383169997244962,0.0338316999724507,0.2245068736308946,spp9,0.630395826300587,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705
0,36.0,1.0,1.0,10.0,39.77777777777778,9.0,6.0,0.014067645277460707,0.014067645277460988,0.124286687242476,spp1,1.42142300867508,1.6741477261884363,1.67414772618851,1.42142300867508,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555
1,36.0,1.0,1.0,10.0,39.77777777777778,9.0,6.0,0.014067645277460707,0.014067645277460988,0.124286687242476,spp2,0.866778993957928,0.881551529429587,0.881551529429595,0.866778993957928,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,36.0,1.0,1.0,10.0,39.77777777777778,9.0,6.0,0.014067645277460707,0.014067645277460988,0.124286687242476,spp3,1.2484220055127,1.31078374372172,1.31078374372176,1.2484220055127,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0
3,36.0,1.0,1.0,10.0,39.77777777777778,9.0,6.0,0.014067645277460707,0.014067645277460988,0.124286687242476,spp4,0.810399579274082,0.7084060770843015,0.708406077084403,0.810399579274082,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0
4,36.0,1.0,1.0,10.0,39.77777777777778,9.0,6.0,0.014067645277460707,0.014067645277460988,0.124286687242476,spp5,0.40998610558964,0.38150824352987345,0.381508243529898,0.40998610558964,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,36.0,1.0,1.0,10.0,39.77777777777778,9.0,6.0,0.014067645277460707,0.014067645277460988,0.124286687242476,spp6,2.55598158353233,3.8029009712394273,3.80290097123912,2.55598158353233,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
6,36.0,1.0,1.0,10.0,39.77777777777778,9.0,6.0,0.014067645277460707,0.014067645277460988,0.124286687242476,spp7,0.253466062157944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0
7,36.0,1.0,1.0,10.0,39.77777777777778,9.0,6.0,0.014067645277460707,0.014067645277460988,0.124286687242476,spp8,0.634277552499958,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693
8,36.0,1.0,1.0,10.0,39.77777777777778,9.0,6.0,0.014067645277460707,0.014067645277460988,0.124286687242476,spp9,0.630395826300587,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705
